pmid	title	virus_name	virus_abbr	virus_family	virus_genus	host_phylum	host_class	host_common_name	host_association_method	discovery_context
22428011	Characterization of a novel binding protein for Fortilin/TCTP--component of a defense mechanism against viral infection 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22434006	Costs and benefits of freedom from shrimp diseases in the European Union.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22434006	Costs and benefits of freedom from shrimp diseases in the European Union.	taura syndrome virus	TSV	Dicistroviridae	Aparavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22436460	Production of monoclonal antibodies specific to Macrobrachium rosenbergii nodavirus using recombinant capsid protein.	macrobrachium rosenbergii nodavirus	MrNV	Nodaviridae	Alphanodavirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
22450241	Immune response of four dual-CRD C-type lectins to microbial challenges in giant freshwater prawn Macrobrachium rosenber	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22450241	Immune response of four dual-CRD C-type lectins to microbial challenges in giant freshwater prawn Macrobrachium rosenber	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Cnidaria	Hydrozoa	cnidarian	disease_outbreak	metagenomic_with_host_evidence
22465360	Gene expression and protein levels of thioredoxin in the gills from the whiteleg shrimp (Litopenaeus vannamei) infected 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22465360	Gene expression and protein levels of thioredoxin in the gills from the whiteleg shrimp (Litopenaeus vannamei) infected 	infectious hypodermal and hematopoietic necrosis virus	IHHNV	Parvoviridae	Penstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22484233	Susceptibility to infection and pathogenicity of White Spot Disease (WSD) in non-model crustacean host taxa from tempera	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22522035	The expression of prophenoloxidase mRNA in red swamp crayfish, Procambarus clarkii, when it was challenged.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22528393	Shrimp oncoprotein nm23 is a functional nucleoside diphosphate kinase.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22535868	Protection from yellow head virus (YHV) infection in Penaeus vannamei pre-infected with Taura syndrome virus (TSV).	yellow head virus	YHV	Roniviridae	Okavirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
22535868	Protection from yellow head virus (YHV) infection in Penaeus vannamei pre-infected with Taura syndrome virus (TSV).	taura syndrome virus	TSV	Dicistroviridae	Aparavirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
22535869	Feeding hermit crabs to shrimp broodstock increases their risk of WSSV infection.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22535870	Crassostrea gigas oysters as a shrimp farm bioindicator of white spot syndrome virus.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Mollusca	Bivalvia	mollusk	confirmed_infection	metagenomic_with_host_evidence
22535870	Crassostrea gigas oysters as a shrimp farm bioindicator of white spot syndrome virus.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
22538350	Characterization of two isoforms of antiliopolysacchride factors (Sp-ALFs) from the mud crab Scylla paramamosain.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22545795	Characterization of host microRNAs that respond to DNA virus infection in a crustacean.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22564859	Spawning stress triggers WSSV replication in brooders via the activation of shrimp STAT.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22564859	Spawning stress triggers WSSV replication in brooders via the activation of shrimp STAT.	infectious hypodermal and hematopoietic necrosis virus	IHHNV	Parvoviridae	Penstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22565019	Immunological role of thiol-dependent peroxiredoxin gene in Macrobrachium rosenbergii.	infectious hypodermal and hematopoietic necrosis virus	IHHNV	Parvoviridae	Penstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured
22575573	In vitro white spot syndrome virus (WSSV) replication in explants of the heart of freshwater crab, Paratelphusa hydrodom	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
22575788	Chitosan and its quaternized derivative as effective long dsRNA carriers targeting shrimp virus in Spodoptera frugiperda	yellow head virus	YHV	Roniviridae	Okavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22579937	Development of a polymerase chain reaction for the detection of abalone herpesvirus infection based on the DNA polymeras	ostreid herpesvirus 1	OsHV-1	Malacoherpesviridae	Ostreavirus	Mollusca	Gastropoda	mollusk	confirmed_infection	metagenomic_with_host_evidence
22579937	Development of a polymerase chain reaction for the detection of abalone herpesvirus infection based on the DNA polymeras	ostreid herpesvirus	OsHV	Malacoherpesviridae	Ostreavirus	Mollusca	Gastropoda	mollusk	confirmed_infection	metagenomic_with_host_evidence
22593673	An investigation into occasional White Spot Syndrome Virus outbreak in traditional paddy cum prawn fields in India.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22626562	The role of white spot syndrome virus (WSSV) VP466 protein in shrimp antiviral phagocytosis.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22643833	Anti-white spot syndrome virus activity of Ceriops tagal aqueous extract in giant tiger shrimp Penaeus monodon.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22659272	Arabidopsis-derived shrimp viral-binding protein, PmRab7 can protect white spot syndrome virus infection in shrimp.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22664183	A new method for quantifying white spot syndrome virus: Experimental challenge dose using TaqMan real-time PCR assay.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22671916	Immunodetection of hemocytes, peneidins and α2-macroglobulin in the lymphoid organ of white spot syndrome virus infected	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22683516	A model for apoptotic interaction between white spot syndrome virus and shrimp.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22691984	Indel-II region deletion sizes in the white spot syndrome virus genome correlate with shrimp disease outbreaks in southe	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22721772	Involvement of interaction between viral VP466 and host tropomyosin proteins in virus infection in shrimp.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22727717	Experimental evidence of metabolic disturbance in the white shrimp Penaeus vannamei induced by the Infectious Hypodermal	infectious hypodermal and hematopoietic necrosis virus	IHHNV	Parvoviridae	Penstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22766100	Two plasmolipins from the black tiger shrimp, Penaeus monodon and their response to virus pathogens.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22766100	Two plasmolipins from the black tiger shrimp, Penaeus monodon and their response to virus pathogens.	yellow head virus	YHV	Roniviridae	Okavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22800688	Three different anti-lipopolysaccharide factors identified from giant freshwater prawn, Macrobrachium rosenbergii.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22828752	Susceptibility of testicular cell cultures of crab, Scylla serrata (Forskal) to white spot syndrome virus.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured
22832246	Comprehensive characterization of viral miRNAs involved in white spot syndrome virus (WSSV) infection.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22832717	Sodium alginate from Sargassum wightii retards mortalities in Penaeus monodon postlarvae challenged with white spot synd	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
22832718	Monoclonal antibodies against extra small virus show that it co-localizes with Macrobrachium rosenbergii nodavirus.	macrobrachium rosenbergii nodavirus	MrNV	Nodaviridae	Alphanodavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured
22836599	Genome dynamics in three different geographical isolates of white spot syndrome virus (WSSV).	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22884486	Molecular cloning and characterization of a cDNA encoding extracellular signal-regulated kinase from Litopenaeus vanname	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22885030	Involvement of Fenneropenaeus chinensis Cathepsin C in antiviral immunity.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22903032	Molecular functions of chaperonin gene, containing tailless complex polypeptide 1 from Macrobrachium rosenbergii.	infectious hypodermal and hematopoietic necrosis virus	IHHNV	Parvoviridae	Penstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22907038	Viral resistance and immune responses of the shrimp Litopenaeus vannamei vaccinated by two WSSV structural proteins.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22913744	Low numbers of repeat units in variable number of tandem repeats (VNTR) regions of white spot syndrome virus are correla	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22924635	Evidence for the presence of white spot syndrome virus (WSSV) and monodon baculovirus (MBV) in wild Penaeus monodon (Fab	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22928698	Involvement of Rab6 in the regulation of phagocytosis against virus infection in invertebrates.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22943699	High efficacy of white spot syndrome virus replication in tissues of freshwater rice-field crab, Paratelphusa hydrodomou	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence
22960564	Rapid and sensitive detection of shrimp yellow head virus using loop-mediated isothermal amplification and a colorogenic	yellow head virus	YHV	Roniviridae	Okavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22968789	Susceptibility of juvenile Macrobrachium rosenbergii to different doses of high and low virulence strains of white spot 	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
22972680	Improved immunodetection of Taura syndrome virus using a monoclonal antibody specific for heterologously expressed VP1 c	taura syndrome virus	TSV	Dicistroviridae	Aparavirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured
23015693	Functional analysis of a crustacean microRNA in host-virus interactions.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
23049781	Development of TaqMan probe-based insulated isothermal PCR (iiPCR) for sensitive and specific on-site pathogen detection	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
23049781	Development of TaqMan probe-based insulated isothermal PCR (iiPCR) for sensitive and specific on-site pathogen detection	infectious myonecrosis virus	IMNV	Totiviridae	Giardiavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
23065729	Host defense against DNA virus infection in shrimp is mediated by the siRNA pathway.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
23069787	Crustin, a WAP domain containing antimicrobial peptide from freshwater prawn Macrobrachium rosenbergii: immune character	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
23069787	Crustin, a WAP domain containing antimicrobial peptide from freshwater prawn Macrobrachium rosenbergii: immune character	infectious hypodermal and hematopoietic necrosis virus	IHHNV	Parvoviridae	Penstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence
